Name,WordCount
Once upon a time in the land of Sinaplenty        There lived a king who didnt deserve 2 be        He knew not where he came from          Nor where he was going            He never once said thank U never please         Now this king he had a subject named Electra        Who loved him with a passion uncontested          4 him each day she had a smile         But it didnt matter             The king was looking 4 the ladder          Everybodys looking 4 the ladder            Everybody wants salvation of the soul           The steps U take are no easy road         But the reward is great            4 those who want 2 go           A feeling of self worth everybodys looking           will caress U for the answers           The size of the whole wide world will decrease how the story started    and how it will end            The love of Gods creation will undress U         And time spent alone my friend will cease         Everybodys looking 4 the answers            How the story started and how it will end        Whats the use in half a story half a dream       U have 2 climb all of the steps in between yeah we ride    Everybodys looking 4 the ladder            Everybody wants salvation of the soul           The steps U take are no easy road the steps you take are no easy road its not that easy             But the reward is great            4 those who want 2 go I do         everybody    everybodys looking Everybodys looking 4 the answers         for the answers              everybody wants to know how the story How the story started      started and how it will end started and how it will end     Whats the use in half a story Whats the use in half a story   half a dream half of a dream          U U gotta climb U gotta climb U have 2 climb all      all of the steps in between the steps in between       everybody                 Everybodys looking 4 that ladder Everybodys looking 4 the ladder       Everybody wants salvation of the soul Everybody wants salvation of the soul     salvation                The steps U take are no easy road the steps you take are no easy road thats for sure              But the reward is great the reward is great        4 those who want 2 go 4 those who want 2 go     those who want 2 go            everybody    everybody wants Everybodys looking 4 the answers         an answer               anyone who know how the story How the story started       started how it will end started and how it will end      will it be lonely in the world Whats the use in half a story   Whats the use half of a dream          have 2 climb all              the steps in between                                                                                                                                                                                                                                                                                                                                                                                                            ,437
