Name,WordCount
Dont sleep til the sunrise listen 2 the falling rain       Dont worry bout tomorrow dont worry bout your pain        Dont cry unless youre happy dont smile unless youre blue       Never let that lonely monster take control of U        Be glad that U r free           Free 2 change your mind            Free 2 go most anywhere anytime           Be glad that U r free           Theres many a man whos not           Be glad 4 what U had baby what youve got       Be glad 4 what youve got           I know my heart is beating my drummer tells me so      If U take your life 4 granted your beating heart will go     So dont sleep until youre guilty cuz sinners all r we      Theres others doing far worse than us so be glad that U r free   Be glad that U r free           Free 2 change your mind            Free 2 go most anywhere anytime           Be glad that U r free           Theres many a man whos not           Be glad 4 what U had baby what youve got       Be glad 4 what youve got           Soldiers are a marching theyre writing brand new laws        Will we all fight together 4 the most important cause       Will we all fight 4 the right 2 be free       Free Be glad that U r free          Free 2 change my mind Free 2 change your mind       Free 2 go most anywhere anytime Free 2 go most anywhereanytime      Im just glad Im just glad Im free yeah Be glad that U r free  Theres many a man whos not Theres many a man whos not     Glad 4 what I had baby Be glad 4 what U had and    Glad 4 what I got oh yeah for what youve got      Oh Im just glad Im just glad Im freeyeah Be glad that U r free  Free 2 change my mind Free 2 change your mind       Free 2 go most anywhere anytime Free 2 go most anywhereanytime      Be glad that U r free           Theres many a man whos not           Im so    Be glad 4 what U had and for       what youve got                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,345
