Name,WordCount
Yeah                Peace                Aristocrats on a mountain climb            Making money losing time             Communism is just a word            But if the government turn over           Itll be the only word thats heard          America America               God shed his grace on thee           America America               Keep the children free             Little sister making minimum wage            Living in a 1 room jungle monkey cage         Cant get over shes almost dead           She may not be in the black          But shes happy she aint in the red         America America               God shed his grace on thee           America America               Keep the children free             Freedom                Love                Joy                Peace                Jimmy Nothing never went 2 school           They made him pledge allegiance            He said it wasnt cool            Nothing made Jimmy proud             Now Jimmy lives on a mushroom cloud          America America               God shed his grace on thee           America America               Keep the children free             America America               God shed his grace on thee           America America               Keep the children free             Freedom                Love                Joy                Peace                boom boom boom boom             the bomb go              boom boom boom boom             the bomb go boom              Teacher why wont Jimmy pledge allegiance                                                                                                                                      ,175
