Name,WordCount
Whats the matter with your life           Is the poverty bringing U down           Is the mailman jerking U round           Did he put your million dollar check          In someone elses box             Tell me whats the matter with your world         Was it a boy when U wanted a girl Boy when u wanted a girl  Dont U know straight hair aint got no curl No curl      Life it aint real funky            Unless its got that pop            Dig it               Pop life               Everybody needs a thrill             Pop life               We all got a space 2 fill          Pop life               Everybody cant be on top            But life it aint real funky           Unless its got that pop            Dig it               Tell me whats that underneath your hair          Is there anybody living there Anybody living there         U cant get over if U say U just dont care Dont care    Show me a boy who stays in school         And Ill show U a boy aware          Dig it               Pop life               Everybody needs a thrill             Pop life               We all got a space 2 fill          Pop life               Everybody cant be on top            But life it aint real funky           Unless its got that pop            Dig it               What U putting in your nose           Is that where all your money goes Is that where your money goes    The river of addiction flows            U think its hot but there wont be no water       When the fire blows             Dig it               Pop life               Everybody needs a thrill             Pop life               We all got a space 2 fill          Pop life               Everybody wants to be on top           But life it aint real funky           Unless its got that pop            Dig it               Pop life               Everybody needs a thrill             Pop life               We all got a space 2 fill          Pop life               Everybody cant be on top            But life it aint real funky           Unless its got that pop            Dig it                                                                                                                                                                                                                                                                                                                                                              ,301
