Name,WordCount
It was 7 45 we were all in line         2 greet the teacher Miss Cathleen           First was Kevin then came Lucy third in line was me      All of us where ordinary compared to Cynthia Rose        She always stood at the back of the line        A smile beneath her nose            Her favorite number was 20 and every single day        If U asked her what she had 4 breakfast        This is what shed say            Starfish and coffee              Maple syrup and jam             Butterscotch clouds a tangerine             And a side order of ham           If U set your mind free baby          Maybe youd understand              Starfish and coffee              Maple syrup and jam             Cynthia wore the prettiest dress            With different color socks             Sometimes I wondered if the mates where in her lunchbox       Me and Lucy opened it when Cynthia wasnt around        Lucy cried I almost died U know what we found       Starfish and coffee              Maple syrup and jam             Butterscotch clouds a tangerine             And a side order of ham           If U set your mind free honey          Maybe youd understand              Starfish and coffee              Maple syrup and jam             Starfish and coffee              Cynthia had a happy face just like the one shed draw      On every wall in every school           But its all right its 4 a worthy cause        Go on Cynthia keep singin            Starfish and coffee              Maple syrup and jam             Butterscotch clouds a tangerine             And a side order of ham           If U set your mind free baby          Maybe youd understand              Starfish and coffee              Maple syrup and jam             starfish in your coffee you will love it told ya so      starfish in your coffee you will love it told ya so                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,268
