Name,WordCount
Ive held your hand so many times          But I still get the feeling I felt the very first time     Ive kissed your lips and laid with you         And I cherish every moment we spend in each others arms      I guess my eyes can only see as far as you      I only want to be with you          Weve come so far in so little time         Sometimes I wonder if this is meant to be        Sometimes you are so very kind           That the nights youre not with me Im scared that youre gonna leave    I guess you could say that Im just being a fool      But I only want to be with you         I guess you could say that Im just being a fool      But I always always want to be with you                                                                                                                                                                                                                                                                                                                                                                       ,131
